Data	Ramp3_E100_F-20
Recipe	GS_CALIBRATION_V2
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-3706.96
Y-Coord	-35622.47
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
382	  -27031.4	  -18552.8	  -3.75613	  -3.75613	  -3.75613
383	  -26914.7	  -18436.1	   20.8324	   20.8324	   20.8324
384	  -26876.6	    -18398	   33.9191	   33.9191	   33.9191
385	  -26953.3	  -18474.7	   22.9701	   22.9701	   22.9701
386	  -27025.7	  -18547.1	   6.34796	   6.34796	   6.34796
387	  -26996.5	  -18517.9	   2.96888	   2.96888	   2.96888
388	  -26935.1	  -18456.5	   6.96369	   6.96369	   6.96369
389	  -26961.9	  -18483.3	   3.61636	   3.61636	   3.61636
390	  -27020.1	  -18541.5	  -4.08119	  -4.08119	  -4.08119
391	  -27023.1	  -18544.5	 -0.477093	 -0.477093	 -0.477093
392	  -26972.9	  -18494.3	   17.4145	   17.4145	   17.4145
393	    -26911	  -18432.4	    32.303	    32.303	    32.303
394	    -26924	  -18445.4	   27.5443	   27.5443	   27.5443
395	    -27015	  -18536.4	   11.1646	   11.1646	   11.1646
396	  -27054.7	  -18576.1	   8.14591	   8.14591	   8.14591
397	  -26963.2	  -18484.7	   25.1761	   25.1761	   25.1761
398	  -26881.5	  -18402.9	   39.7801	   39.7801	   39.7801
399	    -26957	  -18478.4	   35.8389	   35.8389	   35.8389
400	  -27043.1	  -18564.5	   28.7285	   28.7285	   28.7285
401	  -26978.8	  -18500.2	   35.8717	   35.8717	   35.8717
402	    -26893	  -18414.4	   44.1369	   44.1369	   44.1369
403	  -26930.3	  -18451.7	   31.7951	   31.7951	   31.7951
404	  -27047.4	  -18568.8	   7.91887	   7.91887	   7.91887
405	  -27085.6	    -18607	   3.46357	   3.46357	   3.46357
406	  -26974.4	  -18495.8	   25.9216	   25.9216	   25.9216
407	    -26881	  -18402.5	   47.3386	   47.3386	   47.3386
408	  -26952.4	  -18473.9	   45.3445	   45.3445	   45.3445
