Data	Ramp3_E80_F-20
Recipe	GS_CALIBRATION_POLYTEC
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-37877.17
Y-Coord	-10029.83
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
341	  -10437.8	  -3369.25	  -2393.94	  -2393.94	  -2393.94
342	    -10825	  -3756.47	  -2915.71	  -2915.71	  -2915.71
343	  -11470.8	  -4402.28	  -3752.78	  -3752.78	  -3752.78
344	  -12662.5	  -5593.99	  -5025.42	  -5025.42	  -5025.42
345	  -14504.9	  -7436.42	  -6782.68	  -6782.68	  -6782.68
346	  -16904.9	  -9836.41	  -8954.53	  -8954.53	  -8954.53
347	  -19593.2	  -12524.7	  -11356.1	  -11356.1	  -11356.1
348	  -22261.6	  -15193.1	  -13724.3	  -13724.3	  -13724.3
349	  -24687.3	  -17618.8	  -15766.5	  -15766.5	  -15766.5
350	  -26321.2	  -19252.7	  -17252.9	  -17252.9	  -17252.9
351	  -26804.7	  -19736.2	  -18134.4	  -18134.4	  -18134.4
352	  -26977.5	  -19908.9	  -18555.3	  -18555.3	  -18555.3
353	  -27019.9	  -19951.4	  -18721.2	  -18721.2	  -18721.2
354	  -27043.5	    -19975	  -18778.3	  -18778.3	  -18778.3
355	  -27055.1	  -19986.6	  -18795.6	  -18795.6	  -18795.6
356	  -27055.5	    -19987	  -18797.9	  -18797.9	  -18797.9
357	  -27045.6	  -19977.1	  -18794.6	  -18794.6	  -18794.6
358	  -27046.6	  -19978.1	  -18790.2	  -18790.2	  -18790.2
359	    -27049	  -19980.4	  -18786.1	  -18786.1	  -18786.1
360	  -27047.9	  -19979.4	  -18781.6	  -18781.6	  -18781.6
361	  -27044.6	  -19976.1	  -18776.3	  -18776.3	  -18776.3
362	  -27037.8	  -19969.3	  -18771.3	  -18771.3	  -18771.3
363	  -27040.5	    -19972	  -18767.5	  -18767.5	  -18767.5
364	    -27045	  -19976.5	  -18764.3	  -18764.3	  -18764.3
365	  -27042.3	  -19973.8	  -18760.8	  -18760.8	  -18760.8
366	  -27039.1	  -19970.6	  -18757.8	  -18757.8	  -18757.8
367	    -27037	  -19968.4	  -18757.6	  -18757.6	  -18757.6
368	  -27046.1	  -19977.6	  -18761.8	  -18761.8	  -18761.8
369	  -27069.6	  -20001.1	  -18767.7	  -18767.7	  -18767.7
370	  -27075.9	  -20007.3	  -18771.4	  -18771.4	  -18771.4
371	  -27071.1	  -20002.6	  -18772.1	  -18772.1	  -18772.1
372	  -27070.8	  -20002.3	  -18772.3	  -18772.3	  -18772.3
373	  -27078.7	  -20010.1	  -18774.3	  -18774.3	  -18774.3
374	  -27091.3	  -20022.8	  -18777.2	  -18777.2	  -18777.2
375	  -27098.6	  -20030.1	  -18777.6	  -18777.6	  -18777.6
376	  -27095.4	  -20026.8	  -18774.1	  -18774.1	  -18774.1
377	  -27084.9	  -20016.4	  -18768.6	  -18768.6	  -18768.6
378	  -27079.6	    -20011	  -18765.3	  -18765.3	  -18765.3
379	  -27088.6	  -20020.1	  -18766.4	  -18766.4	  -18766.4
380	  -27104.7	  -20036.2	  -18770.3	  -18770.3	  -18770.3
